Plot Title: ECO66G12-Water,,,,,,,,,,
,Date / Time,Water BP psi,Water Temp oC,Air BP psi,Water Level ft,Air Temp oC,,,,
#,"Date Time, GMT-04:00","Abs Pres, psi (LGR S/N: 10229557, SEN S/N: 10229557)","Temp, °C (LGR S/N: 10229557, SEN S/N: 10229557)","Abs Pres Barom., psi (LGR S/N: 10229571, SEN S/N: 10229571)","Water Level, feet (LGR S/N: 10229557)","Temp, °C (LGR S/N: 10229571, SEN S/N: 10229571)",Coupler Detached (LGR S/N: 10229557),Coupler Attached (LGR S/N: 10229557),Stopped (LGR S/N: 10229557),End Of File (LGR S/N: 10229557)
2780,3/12/2014 8:30,14.4059,5.962,14.2572,0.293,0.453,,,,
2781,3/12/2014 9:00,14.4169,5.86,14.2679,0.294,0.343,,,,
2782,3/12/2014 9:30,14.4281,5.757,14.2775,0.298,0.453,,,,
2783,3/12/2014 10:00,14.4369,5.655,14.2922,0.284,0.674,,,,
2784,3/12/2014 10:30,14.4395,5.757,14.2927,0.289,1.221,,,,
2785,3/12/2014 11:00,14.4401,5.962,14.2959,0.283,1.872,,,,
2786,3/12/2014 11:30,14.4424,5.962,14.2962,0.287,3.261,,,,
2787,3/12/2014 12:00,14.4472,6.064,14.3004,0.289,4.102,,,,
2788,3/12/2014 12:30,14.4452,6.166,14.298,0.29,4.519,,,,
2789,3/12/2014 13:00,14.441,6.268,14.2935,0.29,4.519,,,,
2790,3/12/2014 13:30,14.4324,6.471,14.2869,0.286,5.45,,,,
2791,3/12/2014 14:00,14.4372,6.573,14.2952,0.278,6.166,,,,
2792,3/12/2014 14:30,14.433,6.674,14.2875,0.286,6.877,,,,
2793,3/12/2014 15:00,14.431,6.775,14.2838,0.29,7.882,,,,
2794,3/12/2014 15:30,14.4266,6.877,14.279,0.291,8.282,,,,
2795,3/12/2014 16:00,14.4269,6.978,14.2793,0.291,8.779,,,,
2796,3/12/2014 16:30,14.4252,7.179,14.2804,0.284,8.978,,,,
2797,3/12/2014 17:00,14.4252,7.179,14.2768,0.293,9.176,,,,
2798,3/12/2014 17:30,14.4275,7.179,14.2853,0.278,9.077,,,,
2799,3/12/2014 18:00,14.4298,7.179,14.2861,0.282,8.779,,,,
2800,3/12/2014 18:30,14.4363,7.079,14.2893,0.289,8.082,,,,
2801,3/12/2014 19:00,14.4407,6.978,14.2935,0.29,7.582,,,,
2802,3/12/2014 19:30,14.4449,6.877,14.2972,0.291,6.573,,,,
2803,3/12/2014 20:00,14.4469,6.775,14.3006,0.288,5.45,,,,
2804,3/12/2014 20:30,14.4466,6.674,14.2993,0.29,4.311,,,,
2805,3/12/2014 21:00,14.4487,6.573,14.3017,0.289,3.472,,,,
2806,3/12/2014 21:30,14.4552,6.471,14.3093,0.287,2.73,,,,
2807,3/12/2014 22:00,14.4549,6.37,14.3112,0.282,2.195,,,,
2808,3/12/2014 22:30,14.4613,6.166,14.3141,0.29,1.439,,,,
2809,3/12/2014 23:00,14.461,6.064,14.3159,0.285,0.893,,,,
2810,3/12/2014 23:30,14.4604,5.86,14.3154,0.285,0.343,,,,
2811,3/13/2014 0:00,14.4578,5.757,14.3177,0.273,-0.102,,,,
2812,3/13/2014 0:30,14.4621,5.655,14.3177,0.283,-0.549,,,,
2813,3/13/2014 1:00,14.4569,5.45,14.3167,0.274,-0.774,,,,
2814,3/13/2014 1:30,14.459,5.347,14.3155,0.281,-1.001,,,,
2815,3/13/2014 2:00,14.461,5.244,14.3173,0.282,-1.114,,,,
2816,3/13/2014 2:30,14.4675,5.141,14.3206,0.289,-1.341,,,,
2817,3/13/2014 3:00,14.4627,5.037,14.32,0.279,-1.456,,,,
2818,3/13/2014 3:30,14.4601,4.934,14.3173,0.28,-1.57,,,,
2819,3/13/2014 4:00,14.453,4.831,14.3093,0.282,-1.799,,,,
2820,3/13/2014 4:30,14.4572,4.727,14.3138,0.281,-1.799,,,,
2821,3/13/2014 5:00,14.4548,4.623,14.3132,0.277,-1.914,,,,
2822,3/13/2014 5:30,14.4568,4.519,14.3132,0.281,-1.914,,,,
2823,3/13/2014 6:00,14.4588,4.415,14.3155,0.281,-1.914,,,,
2824,3/13/2014 6:30,14.4582,4.207,14.3149,0.281,-2.03,,,,
2825,3/13/2014 7:00,14.4556,4.102,14.3128,0.28,-2.03,,,,
2826,3/13/2014 7:30,14.4579,4.102,14.3167,0.276,-2.145,,,,
2827,3/13/2014 8:00,14.46,3.998,14.3167,0.281,-2.145,,,,
2828,3/13/2014 8:30,14.4597,3.893,14.3144,0.285,-2.145,,,,
2829,3/13/2014 9:00,14.4617,3.788,14.3173,0.283,-2.03,,,,
2830,3/13/2014 9:30,14.4685,3.788,14.3229,0.286,-1.341,,,,
2831,3/13/2014 10:00,14.4685,3.788,14.3257,0.28,-0.325,,,,
2832,3/13/2014 10:30,14.4671,4.102,14.3265,0.274,1.221,,,,
2833,3/13/2014 11:00,14.4679,4.415,14.3232,0.284,3.683,,,,
2834,3/13/2014 11:30,14.4592,4.623,14.3139,0.285,7.179,,,,
2835,3/13/2014 12:00,14.4553,4.831,14.3116,0.282,11.041,,,,
2836,3/13/2014 12:30,14.4513,5.037,14.3052,0.287,13.654,,,,
2837,3/13/2014 13:00,14.4455,5.45,14.2996,0.287,14.709,,,,
2838,3/13/2014 13:30,14.4372,5.757,14.2893,0.291,15.76,,,,
2839,3/13/2014 14:00,14.4313,6.064,14.2859,0.285,16.808,,,,
2840,3/13/2014 14:30,14.4207,6.37,14.2714,0.295,17.475,,,,
2841,3/13/2014 15:00,14.4098,6.573,14.262,0.291,18.236,,,,
2842,3/13/2014 15:30,14.4012,6.775,14.2523,0.294,18.521,,,,
2843,3/13/2014 16:00,14.3953,7.079,14.2466,0.293,18.331,,,,
2844,3/13/2014 16:30,14.3935,7.28,14.2426,0.299,17.57,,,,
2845,3/13/2014 17:00,14.3872,7.481,14.237,0.297,18.236,,,,
2846,3/13/2014 17:30,14.3806,7.582,14.232,0.293,18.14,,,,
2847,3/13/2014 18:00,14.3783,7.582,14.2289,0.295,17.57,,,,
2848,3/13/2014 18:30,14.3764,7.682,14.2252,0.299,16.046,,,,
2849,3/13/2014 19:00,14.3809,7.682,14.2289,0.301,14.23,,,,
2850,3/13/2014 19:30,14.3877,7.682,14.2366,0.299,12.69,,,,
2851,3/13/2014 20:00,14.3947,7.682,14.2405,0.306,11.722,,,,
2852,3/13/2014 20:30,14.3992,7.682,14.2465,0.303,11.139,,,,
2853,3/13/2014 21:00,14.4015,7.682,14.2484,0.304,10.651,,,,
2854,3/13/2014 21:30,14.4015,7.682,14.2487,0.303,10.259,,,,
2855,3/13/2014 22:00,14.3992,7.682,14.2471,0.301,9.965,,,,
2856,3/13/2014 22:30,14.4038,7.682,14.2488,0.308,9.866,,,,
2857,3/13/2014 23:00,14.3992,7.682,14.2481,0.299,10.161,,,,
2858,3/13/2014 23:30,14.397,7.682,14.2446,0.302,10.357,,,,
2859,3/14/2014 0:00,14.397,7.682,14.2453,0.3,10.063,,,,
2860,3/14/2014 0:30,14.397,7.682,14.2472,0.296,9.571,,,,
2861,3/14/2014 1:00,14.397,7.682,14.2436,0.304,8.879,,,,
2862,3/14/2014 1:30,14.3924,7.682,14.2427,0.296,8.282,,,,
2863,3/14/2014 2:00,14.3898,7.582,14.2397,0.297,7.682,,,,
2864,3/14/2014 2:30,14.3921,7.582,14.2394,0.303,7.179,,,,
2865,3/14/2014 3:00,14.3921,7.582,14.24,0.301,6.877,,,,
2866,3/14/2014 3:30,14.3941,7.481,14.2407,0.304,6.573,,,,
2867,3/14/2014 4:00,14.3918,7.481,14.2391,0.303,6.268,,,,
2868,3/14/2014 4:30,14.3892,7.381,14.237,0.301,5.86,,,,
2869,3/14/2014 5:00,14.3889,7.28,14.2378,0.299,5.552,,,,
2870,3/14/2014 5:30,14.3933,7.179,14.2401,0.304,5.141,,,,
2871,3/14/2014 6:00,14.3956,7.179,14.2466,0.294,4.623,,,,
2872,3/14/2014 6:30,14.3953,7.079,14.2468,0.293,4.207,,,,
2873,3/14/2014 7:00,14.3995,6.978,14.2469,0.302,3.788,,,,
2874,3/14/2014 7:30,14.4015,6.877,14.2469,0.307,3.367,,,,
2875,3/14/2014 8:00,14.4012,6.775,14.2521,0.294,3.049,,,,
2876,3/14/2014 8:30,14.4054,6.674,14.2556,0.296,2.837,,,,
2877,3/14/2014 9:00,14.4078,6.674,14.2584,0.295,2.943,,,,
2878,3/14/2014 9:30,14.4101,6.674,14.2588,0.299,3.472,,,,
2879,3/14/2014 10:00,14.4127,6.775,14.2601,0.302,4.623,,,,
2880,3/14/2014 10:30,14.413,6.877,14.2623,0.298,6.37,,,,
2881,3/14/2014 11:00,14.4112,7.079,14.2652,0.287,8.68,,,,
2882,3/14/2014 11:30,14.4121,7.381,14.2614,0.298,11.819,,,,
2883,3/14/2014 12:00,14.408,7.582,14.2619,0.287,14.038,,,,
2884,3/14/2014 12:30,14.4089,7.882,14.2579,0.299,14.996,,,,
2885,3/14/2014 13:00,14.4053,8.182,14.2584,0.289,15.473,,,,
2886,3/14/2014 13:30,14.3993,8.481,14.2539,0.286,16.332,,,,
2887,3/14/2014 14:00,14.393,8.68,14.2427,0.297,17.189,,,,
2888,3/14/2014 14:30,14.3848,8.978,14.2355,0.295,17.95,,,,
2889,3/14/2014 15:00,14.3785,9.176,14.2308,0.291,18.331,,,,
2890,3/14/2014 15:30,14.3745,9.373,14.2273,0.29,18.521,,,,
2891,3/14/2014 16:00,14.3751,9.571,14.2239,0.299,18.711,,,,
2892,3/14/2014 16:30,14.3642,9.768,14.2175,0.289,18.806,,,,
2893,3/14/2014 17:00,14.3624,9.866,14.2153,0.29,18.806,,,,
2894,3/14/2014 17:30,14.3558,9.965,14.2085,0.29,18.806,,,,
2895,3/14/2014 18:00,14.3558,9.965,14.2082,0.291,18.331,,,,
2896,3/14/2014 18:30,14.3554,9.866,14.2075,0.292,17.379,,,,
2897,3/14/2014 19:00,14.3554,9.866,14.2067,0.293,15.569,,,,
2898,3/14/2014 19:30,14.3598,9.768,14.2053,0.307,14.038,,,,
2899,3/14/2014 20:00,14.3598,9.768,14.2053,0.307,12.787,,,,
2900,3/14/2014 20:30,14.3548,9.669,14.2064,0.293,11.722,,,,
2901,3/14/2014 21:00,14.3545,9.571,14.2018,0.303,10.846,,,,
2902,3/14/2014 21:30,14.3589,9.472,14.2079,0.299,10.259,,,,
2903,3/14/2014 22:00,14.3589,9.472,14.2104,0.293,9.866,,,,
2904,3/14/2014 22:30,14.3516,9.373,14.2015,0.297,9.472,,,,
2905,3/14/2014 23:00,14.3537,9.275,14.2044,0.295,9.176,,,,
2906,3/14/2014 23:30,14.3492,9.275,14.2011,0.292,8.978,,,,
2907,3/15/2014 0:00,14.3466,9.176,14.1956,0.299,8.779,,,,
2908,3/15/2014 0:30,14.3487,9.176,14.1996,0.294,8.68,,,,
2909,3/15/2014 1:00,14.3508,9.077,14.2018,0.294,8.68,,,,
2910,3/15/2014 1:30,14.3439,9.077,14.1928,0.299,8.68,,,,
2911,3/15/2014 2:00,14.3322,8.978,14.1838,0.293,8.68,,,,
2912,3/15/2014 2:30,14.3299,8.978,14.1787,0.299,8.581,,,,
2913,3/15/2014 3:00,14.3251,8.879,14.1731,0.301,8.382,,,,
2914,3/15/2014 3:30,14.3204,8.879,14.1709,0.295,8.382,,,,
2915,3/15/2014 4:00,14.3159,8.879,14.1641,0.301,8.382,,,,
2916,3/15/2014 4:30,14.3065,8.779,14.1551,0.3,8.382,,,,
2917,3/15/2014 5:00,14.3019,8.779,14.15,0.301,8.282,,,,
2918,3/15/2014 5:30,14.2996,8.779,14.148,0.3,7.882,,,,
2919,3/15/2014 6:00,14.2925,8.68,14.1429,0.295,7.782,,,,
2920,3/15/2014 6:30,14.288,8.68,14.1316,0.311,7.782,,,,
2921,3/15/2014 7:00,14.288,8.68,14.1304,0.314,7.983,,,,
2922,3/15/2014 7:30,14.2901,8.68,14.1287,0.323,8.082,,,,
2923,3/15/2014 8:00,14.2898,8.581,14.1246,0.331,8.182,,,,
2924,3/15/2014 8:30,14.2877,8.581,14.1161,0.346,8.282,,,,
2925,3/15/2014 9:00,14.2877,8.581,14.1143,0.35,8.382,,,,
2926,3/15/2014 9:30,14.2968,8.581,14.1171,0.365,8.481,,,,
2927,3/15/2014 10:00,14.3081,8.581,14.1154,0.395,8.581,,,,
2928,3/15/2014 10:30,14.3151,8.581,14.1146,0.413,8.879,,,,
2929,3/15/2014 11:00,14.313,8.68,14.1001,0.441,9.571,,,,
2930,3/15/2014 11:30,14.3133,8.779,14.0953,0.453,9.965,,,,
2931,3/15/2014 12:00,14.3065,8.779,14.0826,0.467,10.553,,,,
2932,3/15/2014 12:30,14.3116,8.978,14.0749,0.496,11.236,,,,
2933,3/15/2014 13:00,14.3145,9.176,14.0694,0.516,11.916,,,,
2934,3/15/2014 13:30,14.3059,9.373,14.0556,0.528,12.304,,,,
2935,3/15/2014 14:00,14.2991,9.373,14.0523,0.52,12.11,,,,
2936,3/15/2014 14:30,14.2948,9.472,14.0485,0.518,11.819,,,,
2937,3/15/2014 15:00,14.2743,9.472,14.0333,0.506,11.916,,,,
2938,3/15/2014 15:30,14.2746,9.571,14.036,0.501,12.013,,,,
2939,3/15/2014 16:00,14.2768,9.571,14.0423,0.491,11.916,,,,
2940,3/15/2014 16:30,14.254,9.571,14.022,0.486,11.916,,,,
2941,3/15/2014 17:00,14.2566,9.669,14.0257,0.483,12.207,,,,
2942,3/15/2014 17:30,14.2429,9.669,14.0183,0.468,12.11,,,,
2943,3/15/2014 18:00,14.2475,9.669,14.0269,0.459,12.013,,,,
2944,3/15/2014 18:30,14.2478,9.768,14.0315,0.449,12.013,,,,
2945,3/15/2014 19:00,14.2478,9.768,14.032,0.448,12.11,,,,
2946,3/15/2014 19:30,14.2523,9.768,14.0382,0.444,12.013,,,,
2947,3/15/2014 20:00,14.2591,9.768,14.044,0.447,11.819,,,,
2948,3/15/2014 20:30,14.2591,9.768,14.047,0.439,11.528,,,,
2949,3/15/2014 21:00,14.2591,9.768,14.0505,0.431,11.334,,,,
2950,3/15/2014 21:30,14.2546,9.768,14.0478,0.427,11.236,,,,
2951,3/15/2014 22:00,14.2591,9.768,14.0495,0.434,11.139,,,,
2952,3/15/2014 22:30,14.2569,9.768,14.0513,0.425,11.041,,,,
2953,3/15/2014 23:00,14.2569,9.768,14.0558,0.414,11.041,,,,
2954,3/15/2014 23:30,14.25,9.768,14.0462,0.42,10.944,,,,
2955,3/16/2014 0:00,14.2455,9.768,14.0479,0.406,10.846,,,,
2956,3/16/2014 0:30,14.2408,9.768,14.0385,0.417,10.748,,,,
2957,3/16/2014 1:00,14.2386,9.768,14.0379,0.413,10.651,,,,
2958,3/16/2014 1:30,14.2431,9.768,14.043,0.412,10.748,,,,
2959,3/16/2014 2:00,14.2455,9.768,14.0489,0.404,11.041,,,,
2960,3/16/2014 2:30,14.2386,9.768,14.0395,0.41,10.944,,,,
2961,3/16/2014 3:00,14.234,9.768,14.0362,0.407,10.748,,,,
2962,3/16/2014 3:30,14.2295,9.768,14.0334,0.403,10.651,,,,
2963,3/16/2014 4:00,14.2295,9.768,14.0307,0.409,10.553,,,,
2964,3/16/2014 4:30,14.2272,9.768,14.0296,0.406,10.357,,,,
2965,3/16/2014 5:00,14.2384,9.669,14.0318,0.427,9.472,,,,
2966,3/16/2014 5:30,14.2429,9.669,14.0343,0.431,9.077,,,,
2967,3/16/2014 6:00,14.2472,9.571,14.0334,0.443,8.481,,,,
2968,3/16/2014 6:30,14.2357,9.571,14.0191,0.45,7.882,,,,
2969,3/16/2014 7:00,14.2537,9.472,14.0339,0.458,7.682,,,,
2970,3/16/2014 7:30,14.2743,9.472,14.0476,0.473,7.28,,,,
2971,3/16/2014 8:00,14.2809,9.373,14.0524,0.477,6.877,,,,
2972,3/16/2014 8:30,14.3194,9.275,14.0797,0.503,6.471,,,,
2973,3/16/2014 9:00,14.3148,9.275,14.0787,0.495,6.268,,,,
2974,3/16/2014 9:30,14.3054,9.176,14.0674,0.499,6.268,,,,
2975,3/16/2014 10:00,14.3145,9.176,14.0742,0.505,6.268,,,,
2976,3/16/2014 10:30,14.3119,9.077,14.0697,0.509,6.268,,,,
2977,3/16/2014 11:00,14.3097,9.077,14.0724,0.498,6.37,,,,
2978,3/16/2014 11:30,14.3028,9.077,14.0672,0.494,6.674,,,,
2979,3/16/2014 12:00,14.3097,9.077,14.08,0.48,6.978,,,,
2980,3/16/2014 12:30,14.3048,8.978,14.0762,0.478,6.674,,,,
2981,3/16/2014 13:00,14.3025,8.978,14.0756,0.474,6.573,,,,
2982,3/16/2014 13:30,14.3071,8.978,14.0756,0.484,6.573,,,,
2983,3/16/2014 14:00,14.3093,8.978,14.082,0.475,6.471,,,,
2984,3/16/2014 14:30,14.3068,8.879,14.0808,0.472,6.268,,,,
2985,3/16/2014 15:00,14.2977,8.879,14.0668,0.483,6.166,,,,
2986,3/16/2014 15:30,14.2933,8.978,14.0616,0.485,6.471,,,,
2987,3/16/2014 16:00,14.293,8.879,14.0643,0.478,6.573,,,,
2988,3/16/2014 16:30,14.293,8.879,14.0672,0.471,6.674,,,,
2989,3/16/2014 17:00,14.2977,8.879,14.0676,0.481,6.775,,,,
2990,3/16/2014 17:30,14.2999,8.879,14.069,0.483,6.573,,,,
2991,3/16/2014 18:00,14.3019,8.779,14.0707,0.484,6.471,,,,
2992,3/16/2014 18:30,14.2996,8.779,14.0729,0.473,6.471,,,,
2993,3/16/2014 19:00,14.3065,8.779,14.0752,0.484,6.471,,,,
2994,3/16/2014 19:30,14.3062,8.68,14.0791,0.474,6.37,,,,
2995,3/16/2014 20:00,14.3107,8.68,14.0837,0.474,6.37,,,,
2996,3/16/2014 20:30,14.3128,8.581,14.0865,0.472,6.471,,,,
2997,3/16/2014 21:00,14.3242,8.581,14.0955,0.478,6.471,,,,
2998,3/16/2014 21:30,14.3287,8.581,14.1017,0.474,6.37,,,,
2999,3/16/2014 22:00,14.3399,8.481,14.1109,0.479,6.37,,,,
3000,3/16/2014 22:30,14.349,8.481,14.1193,0.48,6.268,,,,
3001,3/16/2014 23:00,14.3399,8.481,14.1171,0.464,6.268,,,,
3002,3/16/2014 23:30,14.3419,8.382,14.1143,0.475,6.166,,,,
3003,3/17/2014 0:00,14.3396,8.382,14.1165,0.465,6.166,,,,
3004,3/17/2014 0:30,14.3487,8.382,14.1255,0.465,6.166,,,,
3005,3/17/2014 1:00,14.3461,8.282,14.1261,0.458,6.268,,,,
3006,3/17/2014 1:30,14.3508,8.282,14.1261,0.469,6.268,,,,
3007,3/17/2014 2:00,14.3529,8.282,14.1278,0.47,6.166,,,,
3008,3/17/2014 2:30,14.3484,8.282,14.121,0.475,6.166,,,,
3009,3/17/2014 3:00,14.3458,8.182,14.121,0.469,6.166,,,,
3010,3/17/2014 3:30,14.3435,8.182,14.1193,0.468,6.268,,,,
3011,3/17/2014 4:00,14.3367,8.182,14.112,0.469,6.166,,,,
3012,3/17/2014 4:30,14.3299,8.182,14.1075,0.463,6.166,,,,
3013,3/17/2014 5:00,14.3367,8.182,14.1165,0.458,6.166,,,,
3014,3/17/2014 5:30,14.3364,8.082,14.1161,0.458,6.064,,,,
3015,3/17/2014 6:00,14.3387,8.082,14.1155,0.465,5.962,,,,
3016,3/17/2014 6:30,14.3341,8.082,14.1155,0.454,5.962,,,,
3017,3/17/2014 7:00,14.341,8.082,14.1223,0.455,5.962,,,,
3018,3/17/2014 7:30,14.3455,8.082,14.129,0.45,5.962,,,,
3019,3/17/2014 8:00,14.3544,7.983,14.1376,0.45,5.86,,,,
3020,3/17/2014 8:30,14.359,7.983,14.1406,0.454,5.552,,,,
3021,3/17/2014 9:00,14.3703,7.983,14.1513,0.455,5.45,,,,
3022,3/17/2014 9:30,14.3773,7.983,14.1638,0.443,5.244,,,,
3023,3/17/2014 10:00,14.3773,7.983,14.1552,0.463,5.347,,,,
3024,3/17/2014 10:30,14.3818,7.983,14.1677,0.444,5.552,,,,
3025,3/17/2014 11:00,14.3956,7.983,14.1787,0.45,5.962,,,,
3026,3/17/2014 11:30,14.3982,8.082,14.1827,0.447,6.268,,,,
3027,3/17/2014 12:00,14.4095,8.082,14.1927,0.45,6.471,,,,
3028,3/17/2014 12:30,14.4121,8.182,14.196,0.449,6.674,,,,
3029,3/17/2014 13:00,14.4168,8.182,14.2079,0.432,6.775,,,,
3030,3/17/2014 13:30,14.4236,8.182,14.2096,0.444,6.674,,,,
3031,3/17/2014 14:00,14.4236,8.182,14.2114,0.44,6.573,,,,
3032,3/17/2014 14:30,14.4215,8.282,14.2079,0.443,6.775,,,,
3033,3/17/2014 15:00,14.4104,8.382,14.1992,0.437,7.28,,,,
3034,3/17/2014 15:30,14.3996,8.581,14.1902,0.433,8.182,,,,
3035,3/17/2014 16:00,14.3908,8.68,14.1831,0.429,9.866,,,,
3036,3/17/2014 16:30,14.3799,8.879,14.1756,0.422,11.431,,,,
3037,3/17/2014 17:00,14.3782,9.077,14.1699,0.431,12.497,,,,
3038,3/17/2014 17:30,14.3737,9.077,14.1692,0.422,12.787,,,,
3039,3/17/2014 18:00,14.3693,9.176,14.16,0.433,12.787,,,,
3040,3/17/2014 18:30,14.3693,9.176,14.1618,0.429,11.819,,,,
3041,3/17/2014 19:00,14.369,9.077,14.1644,0.422,11.041,,,,
3042,3/17/2014 19:30,14.3687,8.978,14.1638,0.423,10.063,,,,
3043,3/17/2014 20:00,14.3756,8.978,14.167,0.431,9.373,,,,
3044,3/17/2014 20:30,14.3776,8.879,14.1708,0.427,8.779,,,,
3045,3/17/2014 21:00,14.3776,8.879,14.1703,0.428,8.282,,,,
3046,3/17/2014 21:30,14.3841,8.779,14.1763,0.43,7.682,,,,
3047,3/17/2014 22:00,14.3885,8.68,14.1832,0.424,7.28,,,,
3048,3/17/2014 22:30,14.3908,8.68,14.1845,0.426,7.079,,,,
3049,3/17/2014 23:00,14.3953,8.68,14.1896,0.425,7.179,,,,
3050,3/17/2014 23:30,14.3996,8.581,14.1943,0.424,6.775,,,,
3051,3/18/2014 0:00,14.4041,8.581,14.1976,0.427,6.978,,,,
3052,3/18/2014 0:30,14.4133,8.581,14.2044,0.432,6.978,,,,
3053,3/18/2014 1:00,14.4221,8.481,14.2146,0.429,6.775,,,,
3054,3/18/2014 1:30,14.4244,8.481,14.2183,0.426,6.166,,,,
3055,3/18/2014 2:00,14.4265,8.382,14.2236,0.418,5.86,,,,
3056,3/18/2014 2:30,14.4288,8.382,14.2237,0.423,5.45,,,,
3057,3/18/2014 3:00,14.4307,8.282,14.2239,0.427,5.037,,,,
3058,3/18/2014 3:30,14.4304,8.182,14.2244,0.425,4.727,,,,
3059,3/18/2014 4:00,14.4256,8.082,14.2212,0.422,4.519,,,,
3060,3/18/2014 4:30,14.4233,8.082,14.2196,0.42,4.207,,,,
3061,3/18/2014 5:00,14.4275,7.983,14.2236,0.421,4.102,,,,
3062,3/18/2014 5:30,14.4275,7.983,14.2281,0.41,4.102,,,,
3063,3/18/2014 6:00,14.4204,7.882,14.2196,0.413,4.207,,,,
3064,3/18/2014 6:30,14.4204,7.882,14.2228,0.406,4.415,,,,
3065,3/18/2014 7:00,14.4204,7.882,14.2256,0.4,4.934,,,,
3066,3/18/2014 7:30,14.4227,7.882,14.2247,0.407,5.655,,,,
3067,3/18/2014 8:00,14.4298,7.983,14.2324,0.406,6.268,,,,
3068,3/18/2014 8:30,14.4344,7.983,14.2385,0.402,6.573,,,,
3069,3/18/2014 9:00,14.4298,7.983,14.236,0.397,6.978,,,,
3070,3/18/2014 9:30,14.4278,8.082,14.2352,0.395,7.682,,,,
3071,3/18/2014 10:00,14.4215,8.282,14.2268,0.4,8.68,,,,
3072,3/18/2014 10:30,14.4244,8.481,14.233,0.392,10.748,,,,
3073,3/18/2014 11:00,14.423,8.779,14.2291,0.398,11.722,,,,
3074,3/18/2014 11:30,14.4214,8.978,14.2265,0.4,12.497,,,,
3075,3/18/2014 12:00,14.4197,9.176,14.227,0.395,13.461,,,,
3076,3/18/2014 12:30,14.4179,9.373,14.2236,0.399,13.654,,,,
3077,3/18/2014 13:00,14.4208,9.571,14.2259,0.4,13.654,,,,
3078,3/18/2014 13:30,14.4237,9.768,14.2288,0.4,13.365,,,,
3079,3/18/2014 14:00,14.4127,9.866,14.2179,0.4,12.594,,,,
3080,3/18/2014 14:30,14.4038,9.965,14.2076,0.403,12.787,,,,
3081,3/18/2014 15:00,14.4021,10.161,14.2079,0.398,13.269,,,,
3082,3/18/2014 15:30,14.3975,10.161,14.2034,0.398,13.269,,,,
3083,3/18/2014 16:00,14.3953,10.161,14.2051,0.389,13.173,,,,
3084,3/18/2014 16:30,14.3998,10.161,14.2092,0.39,13.076,,,,
3085,3/18/2014 17:00,14.4001,10.259,14.2082,0.393,12.883,,,,
3086,3/18/2014 17:30,14.4047,10.259,14.2076,0.405,12.787,,,,
3087,3/18/2014 18:00,14.4001,10.259,14.2099,0.389,12.787,,,,
3088,3/18/2014 18:30,14.4047,10.259,14.2121,0.395,12.787,,,,
3089,3/18/2014 19:00,14.4092,10.259,14.2156,0.397,12.594,,,,
3090,3/18/2014 19:30,14.4092,10.259,14.2159,0.396,12.207,,,,
3091,3/18/2014 20:00,14.4112,10.161,14.2195,0.393,11.625,,,,
3092,3/18/2014 20:30,14.4112,10.161,14.2192,0.393,11.139,,,,
3093,3/18/2014 21:00,14.4156,10.063,14.2207,0.4,10.553,,,,
3094,3/18/2014 21:30,14.4178,10.063,14.2244,0.396,9.965,,,,
3095,3/18/2014 22:00,14.4152,9.965,14.2236,0.392,9.373,,,,
3096,3/18/2014 22:30,14.4218,9.866,14.2312,0.39,8.68,,,,
3097,3/18/2014 23:00,14.4284,9.768,14.2331,0.401,8.182,,,,
3098,3/18/2014 23:30,14.4304,9.669,14.2356,0.4,7.782,,,,
3099,3/19/2014 0:00,14.4255,9.571,14.2363,0.387,7.481,,,,
3100,3/19/2014 0:30,14.4275,9.472,14.2394,0.384,7.179,,,,
3101,3/19/2014 1:00,14.4272,9.373,14.2382,0.386,6.978,,,,
3102,3/19/2014 1:30,14.4272,9.373,14.2378,0.387,6.877,,,,
3103,3/19/2014 2:00,14.4268,9.275,14.2395,0.382,6.775,,,,
3104,3/19/2014 2:30,14.4246,9.275,14.2378,0.381,6.877,,,,
3105,3/19/2014 3:00,14.4265,9.176,14.2405,0.379,6.978,,,,
3106,3/19/2014 3:30,14.4217,9.077,14.2382,0.374,6.978,,,,
3107,3/19/2014 4:00,14.4194,9.077,14.2355,0.375,6.877,,,,
3108,3/19/2014 4:30,14.4168,8.978,14.2323,0.376,6.674,,,,
3109,3/19/2014 5:00,14.4233,8.879,14.2328,0.39,6.37,,,,
3110,3/19/2014 5:30,14.423,8.779,14.2359,0.382,6.064,,,,
3111,3/19/2014 6:00,14.4342,8.68,14.2429,0.392,5.655,,,,
3112,3/19/2014 6:30,14.4339,8.581,14.2479,0.379,5.347,,,,
3113,3/19/2014 7:00,14.4382,8.481,14.2527,0.378,4.934,,,,
3114,3/19/2014 7:30,14.4401,8.382,14.2556,0.376,4.623,,,,
3115,3/19/2014 8:00,14.4445,8.282,14.2608,0.374,4.311,,,,
3116,3/19/2014 8:30,14.4487,8.182,14.262,0.381,4.102,,,,
3117,3/19/2014 9:00,14.4484,8.082,14.2655,0.372,3.893,,,,
3118,3/19/2014 9:30,14.4553,8.082,14.271,0.376,4.102,,,,
3119,3/19/2014 10:00,14.4553,8.082,14.2707,0.376,4.934,,,,
3120,3/19/2014 10:30,14.4581,8.282,14.2756,0.371,6.775,,,,
3121,3/19/2014 11:00,14.4588,8.481,14.2774,0.369,7.983,,,,
